ticket_id,timestamp,equipment_id,product_type,risk_tier,health_score,failure_probability_pct,anomaly_score_pct,diagnosed_failure_mode,root_cause_explanation,recommended_action,urgency_level
TICK-00081,2026-01-01 03:17:00,H29610,H,WATCH,70.8,0.8,34.4,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00082,2026-01-01 03:19:00,L47378,L,WATCH,69.7,1.8,35.7,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00083,2026-01-01 03:20:00,L47379,L,WATCH,66.9,1.2,38.9,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00084,2026-01-01 03:25:00,L47384,L,WATCH,72.1,0.3,32.8,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00085,2026-01-01 03:26:00,M15065,M,WATCH,68.1,0.7,37.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00086,2026-01-01 03:28:00,M15067,M,CRITICAL,1.4,98.6,62.9,PWF - Power Failure,"Mechanical shaft power consumption is 9032.6W, operating outside nominal safe window [3500.0W, 9000.0W]. Indicates severe electrical drive defect or mechanical seizure.","Conduct motor inverter electrical inspection, measure phase resistance, and check power supply voltage.",IMMEDIATE (Halt operation / inspect before restart)
TICK-00087,2026-01-01 03:59:00,L47418,L,WATCH,59.8,2.4,47.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00088,2026-01-01 04:00:00,L47419,L,WATCH,74.1,4.1,30.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00089,2026-01-01 04:01:00,M15100,M,WATCH,58.0,0.7,49.4,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00090,2026-01-01 04:02:00,L47421,L,WATCH,52.1,1.4,56.3,TWF - Tool Wear Failure,Cumulative tool wear reached 200 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-00091,2026-01-01 04:03:00,L47422,L,CRITICAL,0.7,99.3,62.9,OSF - Overstrain Failure,Combined mechanical load strain (11878) exceeds type-L stress limit (11000). Heavy torque on worn tooling threatens spindle shaft integrity.,Reduce feed rate and cutting depth immediately; replace tooling assembly and inspect chuck clamp.,IMMEDIATE (Risk of mechanical fracture)
TICK-00092,2026-01-01 04:04:00,L47423,L,WATCH,73.3,26.7,23.2,TWF - Tool Wear Failure,Cumulative tool wear reached 204 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-00093,2026-01-01 04:05:00,M15104,M,WATCH,71.6,15.1,33.4,TWF - Tool Wear Failure,Cumulative tool wear reached 206 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-00094,2026-01-01 04:09:00,L47428,L,CRITICAL,0.6,99.4,44.1,OSF - Overstrain Failure,Combined mechanical load strain (12269) exceeds type-L stress limit (11000). Heavy torque on worn tooling threatens spindle shaft integrity.,Reduce feed rate and cutting depth immediately; replace tooling assembly and inspect chuck clamp.,IMMEDIATE (Risk of mechanical fracture)
TICK-00095,2026-01-01 04:10:00,L47429,L,CRITICAL,1.8,98.2,51.9,OSF - Overstrain Failure,Combined mechanical load strain (12252) exceeds type-L stress limit (11000). Heavy torque on worn tooling threatens spindle shaft integrity.,Reduce feed rate and cutting depth immediately; replace tooling assembly and inspect chuck clamp.,IMMEDIATE (Risk of mechanical fracture)
TICK-00096,2026-01-01 04:11:00,L47430,L,WATCH,67.3,0.2,38.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00097,2026-01-01 04:14:00,L47433,L,WATCH,74.3,0.1,30.2,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00098,2026-01-01 04:17:00,L47436,L,WARNING,41.3,1.3,69.0,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00099,2026-01-01 04:18:00,L47437,L,WATCH,68.7,0.3,36.8,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00100,2026-01-01 04:20:00,M15119,M,CRITICAL,1.1,98.9,63.3,PWF - Power Failure,"Mechanical shaft power consumption is 9502.1W, operating outside nominal safe window [3500.0W, 9000.0W]. Indicates severe electrical drive defect or mechanical seizure.","Conduct motor inverter electrical inspection, measure phase resistance, and check power supply voltage.",IMMEDIATE (Halt operation / inspect before restart)
TICK-00101,2026-01-01 04:21:00,M15120,M,WATCH,72.8,2.9,32.0,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00102,2026-01-01 04:22:00,L47441,L,WATCH,60.2,0.1,46.9,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00103,2026-01-01 04:23:00,M15122,M,WATCH,69.7,0.2,35.6,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00104,2026-01-01 04:28:00,L47447,L,WATCH,56.9,0.4,50.7,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00105,2026-01-01 04:29:00,H29682,H,WATCH,70.1,0.4,35.2,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00106,2026-01-01 04:37:00,M15136,M,WATCH,71.1,0.3,34.0,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00107,2026-01-01 04:40:00,L47459,L,WATCH,62.9,0.5,43.6,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00108,2026-01-01 04:45:00,L47464,L,WATCH,60.5,0.4,46.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00109,2026-01-01 04:48:00,L47467,L,WATCH,63.0,0.2,43.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00110,2026-01-01 04:49:00,H29702,H,WATCH,71.0,2.5,34.1,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00111,2026-01-01 04:50:00,L47469,L,WATCH,74.6,3.3,29.9,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00112,2026-01-01 04:59:00,H29712,H,WARNING,45.3,0.2,64.4,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00113,2026-01-01 05:06:00,L47485,L,WARNING,46.9,0.2,62.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00114,2026-01-01 05:07:00,L47486,L,WATCH,68.1,0.2,37.6,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00115,2026-01-01 05:09:00,L47488,L,WATCH,66.8,0.1,39.0,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00116,2026-01-01 05:10:00,M15169,M,WATCH,68.2,0.8,37.4,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00117,2026-01-01 05:11:00,H29724,H,WATCH,69.2,0.3,36.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-00118,2026-01-01 05:12:00,M15171,M,WATCH,73.8,0.8,30.8,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
